Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,SYN Flag Count,ACK Flag Count,FIN Flag Count,PSH Flag Count,RST Flag Count,URG Flag Count,Down/Up Ratio,Average Packet Size,Init_Win_bytes_forward,Init_Win_bytes_backward,Source IP,Destination IP,Label
22,6,2017-07-05 15:38:58.117788,1134065,38,9,7051,3761,185.56,85.19,417.88,46.41,9534.11,41.44,24129.05,8049.27,186,458,230.05,141.12,1,19,0,3,0,0,0,230.05,29200,65535,192.168.11.250,10.0.0.158,BENIGN
8080,6,2017-07-06 05:46:14.941284,831570,8,20,3370,32772,421.3,104.67,1638.62,566.05,43463.42,33.67,29698.94,12186.14,421,1679,1290.82,626.94,2,2,1,2,0,1,2,1290.82,8192,235,192.168.6.70,10.0.4.162,WebAttack
53,17,2017-07-05 13:50:28.180063,1899747,31,15,8157,11849,263.13,113.66,789.94,320.75,10530.92,24.21,41298.87,,263,830,434.91,269.89,0,10,1,0,0,0,0,434.91,512,235,192.168.14.99,10.0.4.165,BENIGN
22,6,2017-07-05 17:16:21.064227,1,35,6,2615,7578,74.7,10.53,1263.06,571.69,10192872949.68,41000000.0,0.02,0.01,75,1303,248.61,604.69,2,16,1,0,1,1,0,248.61,29200,26883,192.168.9.30,10.0.1.104,BENIGN
8080,6,2017-07-05 11:37:33.783216,1402314,137,12,46431,2288,338.91,36.79,190.64,26.77,34741.46,106.25,9411.51,6766.31,191,379,326.97,80.45,5,73,0,99,2,0,0,326.97,512,-1,192.168.17.253,10.0.3.244,DoS
53,17,2017-07-05 10:08:17.127266,4993120,2,1,307,541,153.68,72.88,541.07,248.73,169.92,0.6,1664373.49,696933.0,154,581,282.81,200.53,1,5,3,2,1,0,0,282.81,512,26883,192.168.14.63,10.0.0.219,BENIGN
80,6,2017-07-05 09:15:25.395275,8008558,25,31,5605,17550,224.18,48.44,566.12,218.82,2891.18,6.99,143009.97,172295.79,224,606,413.47,194.55,2,13,0,2,0,0,1,413.47,65535,235,192.168.14.74,10.0.4.157,BENIGN
445,17,2017-07-05 13:01:33.654387,16823751,15,204,818,281589,54.52,27.07,1380.34,552.48,16786.2,13.02,76820.78,54243.55,55,1420,1289.53,674.09,1,188,0,140,0,1,14,1289.53,65535,-1,192.168.1.182,10.0.0.133,Infiltration
80,17,2017-07-05 14:09:50.022940,1,434,0,33060,0,76.18,14.67,0.51,0.07,33060113728.73,434000000.0,0.0,0.0,1,116,76.18,53.72,353,3,1,0,3,0,0,76.18,-1,65535,192.168.3.23,10.0.0.165,DDoS
80,6,2017-07-06 04:20:42.374141,10510372,29,26,5314,14886,183.24,61.84,572.54,272.45,1921.91,5.23,191097.68,116684.25,183,613,367.27,206.68,1,10,0,4,1,1,1,367.27,1024,-1,192.168.8.102,10.0.0.217,BENIGN
1433,6,2017-07-05 22:58:54.626260,126,2,1,3,0,1.71,0.32,0.0,0.0,27012.99,23753.28,42.1,54.52,0,42,1.14,13.25,2,0,1,2,2,0,0,1.14,-1,65535,192.168.4.25,10.0.4.238,PortScan
3306,17,2017-07-06 00:05:44.684237,208749,27,25,6336,24108,234.68,85.45,964.31,166.11,145840.79,249.1,4014.4,5681.54,235,1004,585.46,382.32,1,16,2,11,0,1,1,585.46,29200,229,192.168.17.249,10.0.2.155,BENIGN
8080,17,2017-07-05 12:52:12.716611,294279,193,3,36637,518,189.83,52.51,172.6,77.62,126256.64,666.03,1501.42,1751.97,173,230,189.56,16.32,2,81,0,63,1,1,0,189.56,8192,65535,192.168.3.72,10.0.1.41,DoS
80,6,2017-07-05 13:17:22.551696,2936237,23,7,8064,5862,350.6,60.67,837.44,303.89,4742.73,10.22,97874.58,49956.88,351,877,464.19,250.93,0,4,1,13,1,1,0,464.19,1024,229,192.168.16.192,10.0.2.71,BENIGN
53,6,2017-07-05 15:57:47.175914,4984821,11,0,3142,0,285.62,89.38,701.75,161.9,630.28,2.21,453165.63,560773.92,286,742,285.62,220.11,1,13,0,7,0,0,0,285.62,1024,65535,192.168.6.203,10.0.0.185,BENIGN
8080,6,2017-07-05 09:54:31.034918,7734842,21,17,9695,17017,461.68,100.18,1000.98,150.12,3453.44,4.91,203548.48,68605.22,462,1041,702.94,287.21,0,15,0,5,0,1,1,702.94,8192,65535,192.168.2.47,10.0.4.65,BENIGN
993,6,2017-07-05 16:53:09.463660,5084801,6,11,0,7468,0.0,0.0,678.88,97.56,1468.64,3.34,299105.97,258148.02,0,719,439.28,363.83,1,6,0,2,1,1,2,439.28,512,235,192.168.15.84,10.0.3.44,BENIGN
135,6,2017-07-05 09:25:52.707407,286,3,0,0,0,0.0,0.0,0.0,0.0,0.0,10483.0,95.39,106.58,0,40,0.0,16.87,2,1,0,0,1,0,0,0.0,512,235,192.168.1.51,10.0.2.171,PortScan
443,17,2017-07-06 02:49:59.991302,361472,1,2,190,674,189.89,79.38,336.78,167.23,2388.73,8.3,120490.97,104512.4,190,377,287.82,83.06,4,43,0,52,0,0,2,287.82,512,-1,192.168.19.192,10.0.2.28,DoS
443,6,2017-07-06 05:03:02.890114,1500736,40,0,9031,0,225.77,51.86,174.56,28.29,6017.56,26.65,37518.42,47296.77,175,266,225.77,35.71,4,34,0,31,2,0,0,225.77,8192,65535,192.168.4.218,10.0.4.4,DoS
22,6,2017-07-06 04:35:46.331732,2306885,12,35,476,43218,39.66,13.8,1234.8,584.0,18940.59,20.37,49082.66,24230.53,40,1275,929.65,603.03,1,4,0,6,0,0,3,929.65,-1,235,192.168.2.231,10.0.2.117,BENIGN
443,6,2017-07-06 07:36:13.073447,1154280,8,13,5674,20757,709.24,123.05,1596.71,714.46,22898.32,18.19,54965.73,25835.3,709,1637,1258.62,443.97,4,7,2,5,0,0,2,1258.62,512,229,192.168.7.13,10.0.4.184,WebAttack
80,6,2017-07-05 16:43:36.429348,3879715,11,2,2475,1349,225.04,54.91,674.49,297.6,985.75,3.35,298439.64,411841.34,225,714,294.19,245.21,0,14,2,3,1,1,0,294.19,-1,229,192.168.8.24,10.0.4.122,BENIGN
80,6,2017-07-05 22:30:29.902293,187429,17,1,2524,115,148.46,63.57,115.14,44.9,14079.63,96.04,10412.74,14607.65,115,188,146.61,29.56,2,0,1,11,0,1,0,146.61,1024,235,192.168.11.71,10.0.1.169,BruteForce
80,6,2017-07-05 12:53:22.786558,868167,9,41,1513,12595,168.14,31.21,307.19,47.06,16250.23,57.59,17363.36,9648.85,168,347,282.16,89.62,1,17,1,6,0,0,5,282.16,1024,26883,192.168.11.71,10.0.3.210,BENIGN
443,6,2017-07-05 18:18:31.802566,4510072,15,32,5601,36343,373.39,182.67,1135.73,126.43,9300.13,10.42,95959.0,69334.68,373,1176,892.43,387.94,2,2,1,11,1,1,2,892.43,512,65535,192.168.2.141,10.0.2.31,BENIGN
8080,6,2017-07-05 10:07:41.470688,5123159,13,21,3310,16623,254.63,46.46,791.55,87.8,3890.73,6.64,150681.16,106688.0,255,832,586.26,272.37,2,8,0,2,1,1,2,586.26,65535,-1,192.168.10.105,10.0.0.4,BENIGN
443,17,2017-07-05 08:00:24.950749,880047,10,16,3707,0,370.69,105.21,0.0,0.0,4212.21,29.54,33847.99,12103.16,0,411,142.57,189.84,1,24,0,0,0,0,2,142.57,29200,65535,192.168.2.69,10.0.2.146,BENIGN
443,6,2017-07-05 16:53:32.883076,6060861,38,17,12787,9064,336.51,117.29,533.17,129.33,3605.29,9.07,110197.47,160330.57,337,573,397.29,99.43,3,9,1,1,0,0,0,397.29,512,65535,192.168.16.59,10.0.4.161,BENIGN
21,6,2017-07-05 16:08:22.383365,578,1,1,0,0,0.09,0.03,0.0,0.0,156.57,3454.28,289.5,262.36,0,40,0.05,14.78,1,1,1,0,1,0,1,0.05,-1,-1,192.168.4.131,10.0.1.132,PortScan
22,6,2017-07-05 18:47:37.008972,193718,3,15,214,1847,71.32,13.38,123.15,19.49,10640.03,92.92,10762.15,13863.44,71,163,114.51,47.25,2,19,3,6,1,0,5,114.51,8192,65535,192.168.5.99,10.0.3.193,BruteForce
22,6,2017-07-05 09:27:32.487814,1,12,19,1405,46,117.1,40.77,2.44,0.43,1451647879.8,31000000.0,0.03,0.02,2,157,46.83,63.48,4,15,1,7,2,1,2,46.83,1024,-1,192.168.15.221,10.0.1.175,BruteForce
443,6,2017-07-06 06:06:52.093586,398778,12,2,7826,885,652.19,229.04,442.5,199.08,21844.96,35.11,28484.14,14807.93,442,692,622.24,105.13,2,6,1,6,0,0,0,622.24,8192,235,192.168.12.141,10.0.0.71,WebAttack
23,6,2017-07-06 04:41:40.764361,360,3,0,2,0,0.57,0.14,0.0,0.0,4719.25,8314.81,120.27,86.49,0,41,0.57,19.97,3,0,1,0,1,0,0,0.57,29200,-1,192.168.11.187,10.0.3.129,PortScan
22,17,2017-07-05 08:52:27.276708,5590194,7,11,1957,6663,279.6,74.09,605.71,66.02,1541.99,3.22,310566.34,239418.36,280,646,478.89,183.41,0,12,1,11,2,1,2,478.89,-1,229,192.168.11.64,10.0.2.244,BENIGN
44818,6,2017-07-06 00:57:59.528882,34627470,33,211,6152,231270,186.41,55.99,1096.07,400.07,6856.45,7.05,141915.86,46765.77,186,1136,973.04,464.56,1,0,2,186,1,1,6,973.04,8192,65535,192.168.2.239,10.0.2.143,Infiltration
21,6,2017-07-05 16:01:02.944945,241994,8,24,982,3443,122.73,56.79,143.45,22.81,18283.83,132.23,7562.31,7579.86,123,183,138.27,32.04,1,7,1,3,0,0,3,138.27,29200,65535,192.168.8.129,10.0.3.69,BruteForce
53,17,2017-07-05 09:48:24.620606,1,28,0,2086,0,74.48,27.1,453.98,81.62,2085544658.39,28000000.0,0.04,0.01,74,494,74.48,190.95,0,26,1,0,1,0,0,74.48,8192,26883,192.168.11.18,10.0.4.120,BENIGN
443,6,2017-07-06 07:12:43.550234,6494024,12,10,2773,8074,231.07,31.32,807.37,377.6,1670.23,3.39,295182.91,256386.17,231,847,493.02,296.46,3,26,0,8,1,0,1,493.02,65535,26883,192.168.2.94,10.0.0.122,BENIGN
8080,6,2017-07-05 21:09:10.950217,1,21,14,5425,0,258.32,124.98,0.0,0.0,5424710433.25,35000000.0,0.03,0.03,0,298,154.99,132.37,0,14,1,8,0,1,1,154.99,65535,65535,192.168.4.18,10.0.2.104,BENIGN
25,6,2017-07-05 21:20:24.161988,521,3,3,7,5,2.35,1.09,1.8,0.82,23869.41,11506.21,86.91,90.7,2,42,2.07,24.53,1,0,0,1,0,1,1,2.07,8192,-1,192.168.18.212,10.0.0.218,PortScan
1433,6,2017-07-05 17:15:45.758057,293,4,0,0,0,0.0,0.0,0.0,0.0,0.0,13618.61,73.43,22.66,0,40,0.0,23.25,3,0,0,0,2,0,0,0.0,-1,235,192.168.16.153,10.0.0.108,PortScan
25,6,2017-07-06 07:07:41.150808,200,2,0,1,0,0.41,0.16,1.9,0.53,4076.03,9988.47,100.12,118.99,0,42,0.41,0.97,2,0,1,0,0,1,0,0.41,1024,235,192.168.13.69,10.0.1.79,PortScan
3389,6,2017-07-05 15:36:53.694768,282,1,1,0,3,0.0,0.0,2.81,1.29,9949.08,7082.26,141.2,37.52,0,43,1.4,2.65,1,0,2,1,1,1,1,1.4,8192,235,192.168.4.59,10.0.2.52,PortScan
8080,6,2017-07-05 12:16:32.666330,2241845,26,15,0,15142,0.0,0.0,1009.45,288.93,6754.18,18.29,54679.15,24247.17,0,1049,369.31,527.56,1,0,1,6,0,0,1,369.31,-1,65535,192.168.19.154,10.0.3.80,BENIGN
443,6,2017-07-06 06:32:53.301180,2926194,18,25,2523,26073,140.15,16.66,1042.91,519.22,9772.23,14.69,68051.03,54882.15,140,1083,665.01,453.81,2,26,1,6,1,1,1,665.01,65535,235,192.168.3.165,10.0.2.239,BENIGN
25,6,2017-07-05 17:45:38.421398,5424448,22,36,6679,48603,303.61,107.04,1350.07,656.78,10191.29,10.69,93524.98,83513.79,304,1390,953.14,538.5,1,21,0,8,2,0,2,953.14,-1,229,192.168.11.190,10.0.3.231,BENIGN
3306,6,2017-07-05 17:04:12.010757,1,11,19,4055,34000,368.61,55.88,1789.49,619.03,38054915991.21,30000000.0,0.03,0.03,369,1829,1268.5,714.64,0,21,4,5,0,1,2,1268.5,-1,-1,192.168.14.149,10.0.1.99,BENIGN
8443,17,2017-07-06 00:32:29.193155,13710854,44,209,51,164543,1.16,0.54,787.28,197.07,12004.61,18.45,54193.1,16560.69,1,827,650.57,414.41,0,271,2,210,1,0,5,650.57,1024,26883,192.168.6.241,10.0.2.23,Infiltration
8080,6,2017-07-05 23:53:14.880051,6018962,25,27,2328,21851,93.13,29.22,809.31,322.26,4017.21,8.64,115749.27,157476.82,93,849,464.99,359.72,1,8,0,5,1,0,1,464.99,29200,65535,192.168.2.219,10.0.1.230,BENIGN
443,6,2017-07-06 01:09:42.869410,5750404,3,38,1185,23057,395.14,124.68,606.77,134.77,4215.83,7.13,140253.77,30944.1,395,647,591.29,125.22,0,22,0,4,1,0,13,591.29,65535,235,192.168.6.209,10.0.1.20,BENIGN
22,6,2017-07-05 11:32:47.570490,4972037,20,15,1992,12139,99.61,26.43,809.25,295.31,2842.07,7.04,142058.22,42354.69,100,849,403.74,355.13,2,27,2,3,0,1,1,403.74,65535,-1,192.168.8.61,10.0.0.250,BENIGN
80,17,2017-07-05 21:30:08.263429,4748,72,6,2108,2,29.28,7.0,0.29,0.06,444385.16,16426.44,60.88,46.52,0,69,27.05,22.03,160,2,0,0,0,0,0,27.05,29200,26883,192.168.4.213,10.0.3.29,DDoS
8080,6,2017-07-05 19:54:40.345884,2394911,31,0,0,0,0.0,0.0,986.64,216.34,inf,inf,77255.21,53780.45,0,1027,0.0,515.79,3,0,1,3,0,0,0,0.0,65535,26883,192.168.1.184,10.0.2.136,BENIGN
8080,6,2017-07-05 09:52:58.532012,2245377,21,12,5356,12654,255.06,99.36,1054.54,161.54,8021.27,14.7,68041.75,51012.05,255,1095,545.78,401.12,2,15,1,4,0,1,1,545.78,29200,26883,192.168.3.172,10.0.4.179,BENIGN
993,17,2017-07-05 19:23:48.844645,5984435,38,0,13083,0,344.3,106.7,832.86,353.97,2186.23,6.35,157485.14,145462.62,344,873,344.3,261.06,1,30,1,1,1,1,0,344.3,1024,65535,192.168.3.233,10.0.2.97,BENIGN
80,6,2017-07-06 05:47:20.433727,6863544,38,19,12510,30128,329.2,75.41,1585.66,197.69,6212.12,8.3,120413.06,124766.5,329,1626,748.02,646.48,2,20,0,7,0,0,0,748.02,512,65535,192.168.16.40,10.0.2.153,BENIGN
445,6,2017-07-06 00:32:08.663901,46309309,33,169,2097,256053,63.55,8.55,1515.11,350.4,5574.48,4.36,229254.0,274390.15,64,1555,1277.97,742.13,1,140,3,138,2,1,5,1277.97,-1,-1,192.168.10.232,10.0.3.93,Infiltration
443,6,2017-07-06 01:49:49.999180,4001590,5,20,1138,16801,227.5,108.01,840.05,326.63,4482.84,6.25,160063.62,229027.33,228,880,717.54,322.66,0,33,0,7,0,1,4,717.54,8192,235,192.168.13.140,10.0.1.162,BENIGN
443,6,2017-07-06 06:22:08.298990,4091614,21,38,1383,10088,65.88,24.26,265.48,76.37,2803.71,14.42,69349.41,24943.21,66,305,194.44,118.65,0,17,1,9,0,1,2,194.44,29200,65535,192.168.6.106,10.0.3.227,BENIGN
8080,6,2017-07-05 19:12:28.279802,1334174,37,8,10324,1140,279.04,73.98,142.52,42.71,8593.09,33.73,29648.33,7759.87,143,319,254.77,82.08,3,112,0,66,1,0,0,254.77,65535,65535,192.168.19.103,10.0.3.126,DoS
22,6,2017-07-06 00:50:17.871369,476718,19,15,3128,656,164.62,36.32,43.72,17.68,7936.67,71.32,14021.14,14760.68,44,205,111.28,84.43,3,15,2,2,1,1,1,111.28,512,26883,192.168.1.130,10.0.1.57,BruteForce
8443,6,2017-07-06 01:04:51.464395,12890378,5,74,1027,76872,205.39,42.38,1038.81,344.56,6043.19,6.13,163169.35,140149.47,205,1079,986.06,439.32,2,106,2,196,0,1,15,986.06,512,-1,192.168.4.181,10.0.3.2,Infiltration
80,6,2017-07-05 23:28:31.448654,6070,490,3,35252,1,71.94,21.44,0.46,0.16,5807682.17,81217.63,12.31,10.09,0,112,71.51,45.82,439,10,1,2,2,1,0,71.51,512,229,192.168.9.118,10.0.2.60,DDoS
22,17,2017-07-05 20:27:33.647369,84653,26,14,2411,111,92.72,43.42,7.92,2.94,29785.76,472.51,2116.34,1736.55,8,133,63.04,44.79,2,8,1,13,1,0,1,63.04,29200,65535,192.168.2.223,10.0.4.165,BruteForce
25,6,2017-07-06 03:20:52.209762,2265820,10,28,1004,15602,100.36,12.4,557.22,140.35,7328.83,16.77,59626.86,66031.83,100,597,436.99,251.48,0,13,2,0,1,0,3,436.99,-1,65535,192.168.10.221,10.0.1.40,BENIGN
80,6,2017-07-05 20:47:41.859059,214530,7,4,495,526,70.78,34.5,131.58,61.89,4763.0,51.27,19502.78,26483.21,71,172,92.89,45.12,1,13,0,3,3,1,1,92.89,65535,65535,192.168.13.144,10.0.4.116,BruteForce
80,6,2017-07-05 23:11:37.286586,3281,515,3,25097,0,48.73,14.62,0.0,0.0,7649036.46,157873.34,6.33,4.13,0,89,48.45,42.03,143,1,1,0,3,0,0,48.45,512,26883,192.168.17.36,10.0.3.114,DDoS
8080,17,2017-07-05 22:25:34.785907,16025013,10,3,2164,772,216.37,51.45,257.4,108.35,183.21,0.81,1232693.31,1255558.13,216,297,225.84,40.75,3,0,1,0,0,0,0,225.84,1024,229,192.168.12.67,10.0.1.79,Botnet
80,17,2017-07-06 03:33:07.155597,708804,28,26,5808,13748,207.44,94.18,528.78,246.26,27591.03,76.18,13126.02,8616.44,207,569,362.16,184.45,2,26,0,0,0,1,1,362.16,512,65535,192.168.14.110,10.0.4.231,BENIGN
80,6,2017-07-06 02:29:51.796979,6780010,25,34,4087,7238,163.47,17.3,212.87,68.97,1670.24,8.7,114915.43,31349.25,163,253,191.94,46.46,1,11,2,3,0,1,1,191.94,512,26883,192.168.19.73,10.0.3.109,BENIGN
5900,6,2017-07-05 13:34:03.633541,230,3,1,0,0,0.0,0.0,0.0,0.0,0.0,17386.93,57.51,37.97,0,40,0.0,0.25,3,0,1,0,2,0,0,0.0,512,235,192.168.15.225,10.0.1.200,PortScan
80,6,2017-07-06 07:28:01.032676,1945,659,0,45073,0,68.4,25.83,0.17,0.02,23164265.53,338675.72,2.95,0.62,0,108,68.4,54.34,583,4,1,0,0,1,0,68.4,65535,235,192.168.13.55,10.0.2.63,DDoS
443,6,2017-07-06 04:49:53.274215,2602980,13,25,2257,34396,173.64,75.75,1375.85,526.62,14081.35,14.6,68499.48,22732.38,174,1416,964.57,621.27,0,6,1,4,0,0,2,964.57,29200,26883,192.168.7.185,10.0.2.190,BENIGN
443,6,2017-07-05 16:19:54.792874,404798,76,9,20759,861,273.14,61.56,95.71,22.66,53409.18,209.98,4762.33,4879.43,96,313,254.35,105.49,3,6,1,76,2,0,0,254.35,-1,235,192.168.4.65,10.0.4.99,DoS
53,6,2017-07-05 18:34:08.354045,1,23,20,952,14561,41.39,4.25,728.07,99.16,15513451490.31,43000000.0,0.02,0.02,41,768,360.78,362.1,0,12,0,7,2,0,1,360.78,-1,-1,192.168.2.177,10.0.4.28,BENIGN
8080,6,2017-07-05 09:40:27.338644,4250863,16,5,3201,1847,200.05,97.25,369.46,132.34,1187.54,4.94,202422.06,237840.2,200,409,240.38,85.25,1,15,4,11,0,1,0,240.38,512,26883,192.168.3.158,10.0.2.212,BENIGN
443,6,2017-07-05 16:53:33.669775,3186,432,3,30076,0,69.62,9.8,0.06,0.01,9438946.79,136518.58,7.33,6.38,0,110,69.14,42.72,116,4,0,0,0,1,0,69.14,-1,26883,192.168.16.175,10.0.0.109,DDoS
443,6,2017-07-06 05:12:06.710667,6525844,15,0,2287,0,152.49,27.27,478.42,114.41,350.5,2.3,435056.33,622338.87,152,518,152.49,183.61,1,0,0,7,2,1,0,152.49,512,235,192.168.18.130,10.0.4.105,BENIGN
80,6,2017-07-05 16:02:22.285117,5028,248,2,14754,0,59.49,29.5,0.23,0.09,2934255.88,49718.01,20.11,11.52,0,99,59.02,34.46,334,1,1,0,0,1,0,59.02,1024,229,192.168.19.54,10.0.3.144,DDoS
443,6,2017-07-05 09:25:26.850220,5761777,9,15,2572,171,285.81,49.4,11.43,5.21,476.19,4.17,240074.06,75167.66,11,326,114.32,144.72,2,19,2,7,0,1,2,114.32,8192,235,192.168.12.185,10.0.4.215,BENIGN
8080,6,2017-07-06 05:29:57.358648,1698018,21,15,6652,9209,316.79,51.07,613.92,248.68,9341.05,21.2,47167.18,28705.78,317,654,440.59,156.2,0,22,2,8,1,0,1,440.59,1024,26883,192.168.2.188,10.0.1.16,BENIGN
8080,6,2017-07-05 16:34:56.225463,652638,77,10,10003,3186,129.91,47.35,318.58,98.01,20208.03,133.3,7501.6,4351.05,130,359,151.59,115.43,2,102,0,45,0,0,0,151.59,29200,65535,192.168.6.181,10.0.3.25,DoS
443,17,2017-07-06 05:29:54.186074,898512,8,5,6294,6970,786.74,103.23,1393.91,608.54,14761.58,14.47,69116.38,52292.4,787,1434,1020.27,309.2,0,12,3,4,0,1,1,1020.27,65535,26883,192.168.9.175,10.0.0.230,WebAttack
8080,6,2017-07-05 15:31:29.623442,237839,121,4,49300,647,407.44,190.38,161.82,80.14,210003.53,525.56,1902.72,1180.38,162,447,399.58,142.57,5,101,0,122,1,1,0,399.58,29200,-1,192.168.6.142,10.0.4.189,DoS
993,6,2017-07-05 11:16:55.147445,4990869,25,2,898,2015,35.92,3.7,1007.68,344.5,583.73,5.41,184847.03,94496.19,36,1048,107.9,509.94,2,9,0,0,1,0,0,107.9,8192,65535,192.168.7.227,10.0.3.157,BENIGN
8080,6,2017-07-06 05:41:07.295072,3862859,2,30,251,2171,125.54,25.58,72.36,10.3,626.94,8.28,120714.35,168695.91,72,166,75.68,37.35,1,22,2,10,1,1,15,75.68,1024,65535,192.168.8.30,10.0.3.108,BENIGN
25,6,2017-07-06 06:42:27.185833,6368668,1,22,0,17543,0.0,0.0,797.39,361.79,2754.53,3.61,276898.64,55519.11,0,837,762.73,417.8,1,21,0,0,1,0,22,762.73,29200,-1,192.168.9.192,10.0.0.147,BENIGN
80,6,2017-07-06 05:43:41.579404,796638,3,15,2511,9810,836.89,245.8,654.01,113.22,15466.06,22.59,44257.71,17144.06,654,877,684.49,98.09,1,11,2,3,0,1,5,684.49,8192,-1,192.168.4.189,10.0.3.60,WebAttack
3389,17,2017-07-05 16:50:02.067915,310229,19,14,1819,1093,95.71,28.97,78.1,26.6,9386.47,106.37,9400.9,12791.53,78,136,88.24,31.27,1,5,3,8,1,1,1,88.24,29200,26883,192.168.18.48,10.0.4.46,BruteForce
993,6,2017-07-05 09:53:51.230507,3916052,18,7,3153,5378,175.15,73.94,768.33,357.31,2178.44,6.38,156642.11,115193.69,175,808,341.24,312.31,2,8,1,7,0,1,0,341.24,65535,-1,192.168.1.169,10.0.3.214,BENIGN
25,6,2017-07-06 05:15:48.457018,12477480,25,26,8576,46069,343.04,117.58,1771.9,721.45,4379.52,4.09,244656.49,302083.18,343,1812,1071.48,723.98,1,19,2,12,1,0,1,1071.48,-1,229,192.168.13.162,10.0.4.250,BENIGN
80,6,2017-07-05 14:19:27.987539,299,376,4,22712,0,60.4,19.11,0.0,0.0,75763473.97,1267636.62,0.79,0.3,0,100,59.77,45.09,160,10,1,0,3,0,0,59.77,65535,-1,192.168.4.66,10.0.0.69,DDoS
443,17,2017-07-06 01:57:10.038267,3057047,24,39,0,27244,0.0,0.0,698.57,265.23,8911.99,20.61,48524.57,34711.1,0,739,432.45,364.57,1,21,0,3,0,1,2,432.45,8192,26883,192.168.10.98,10.0.1.247,BENIGN
993,6,2017-07-06 05:40:33.444961,4384318,9,17,2216,12589,246.27,26.85,740.54,92.86,3376.93,5.93,168627.63,45600.78,246,781,569.44,257.32,2,25,1,3,0,1,2,569.44,-1,229,192.168.11.222,10.0.4.149,BENIGN
8080,6,2017-07-06 02:35:18.495418,1313557,8,24,1129,34707,141.15,41.47,1446.11,401.91,27281.43,24.36,41048.66,34106.91,141,1486,1119.87,675.4,0,30,1,7,2,1,3,1119.87,8192,26883,192.168.14.222,10.0.0.181,BENIGN
25,17,2017-07-05 16:36:50.713803,295,1,0,0,0,0.0,0.0,2.02,0.8,0.0,3384.04,295.5,376.12,0,42,0.0,19.41,2,0,0,0,0,1,0,0.0,29200,65535,192.168.7.119,10.0.1.80,PortScan
3306,6,2017-07-05 08:18:28.117392,1561176,12,28,2291,18267,190.9,49.32,652.39,286.47,13167.99,25.62,39029.42,,191,692,513.94,249.19,3,23,2,16,0,0,2,513.94,1024,65535,192.168.8.155,10.0.4.211,BENIGN
8080,6,2017-07-06 03:09:53.406906,1085614,137,6,24191,843,176.58,23.19,140.54,17.26,23060.24,131.72,7591.71,10081.04,141,217,175.07,35.74,0,114,1,53,0,0,0,175.07,1024,235,192.168.9.185,10.0.1.157,DoS
443,6,2017-07-05 14:58:56.279401,7074270,25,18,3622,26583,144.87,66.42,1476.86,371.15,4269.71,6.08,164517.91,162412.61,145,1517,702.44,672.58,0,16,0,8,0,1,1,702.44,65535,-1,192.168.11.54,10.0.1.42,BENIGN
443,17,2017-07-06 00:56:39.753781,1,13,17,2628,24623,202.18,45.81,1448.43,188.13,27251788719.4,30000000.0,0.03,0.04,202,1488,908.39,647.79,1,11,2,1,1,0,1,908.39,1024,235,192.168.14.163,10.0.3.55,BENIGN
3389,6,2017-07-06 03:45:40.546762,1,1,1,0,1,0.0,0.0,0.71,0.08,711362.87,2000000.0,0.5,0.61,0,41,0.36,25.29,3,0,0,0,2,0,1,0.36,29200,65535,192.168.3.213,10.0.1.180,PortScan
8080,6,2017-07-06 02:54:19.312498,3006924,8,4,1054,4268,131.74,36.91,1067.05,458.87,1769.95,3.99,250577.04,327644.68,132,1107,443.51,491.33,2,27,2,10,0,0,0,443.51,8192,65535,192.168.18.196,10.0.0.50,BENIGN
25,6,2017-07-06 01:11:50.574524,9208075,24,0,0,0,0.0,0.0,326.91,78.75,0.0,2.61,383669.81,382491.62,0,367,0.0,166.74,1,17,1,5,1,1,0,0.0,-1,-1,192.168.10.194,10.0.1.162,BENIGN
443,6,2017-07-05 10:16:04.383909,5312536,20,20,6122,16132,306.09,42.0,806.58,108.09,4188.87,7.53,132813.42,32998.87,306,847,556.34,259.85,1,16,0,2,1,0,1,556.34,65535,65535,192.168.12.81,10.0.2.98,BENIGN
22,6,2017-07-05 20:47:43.592791,11585069,4,6,1533,5849,383.29,107.17,974.86,362.43,637.23,0.86,1158506.94,977941.89,383,1015,738.23,310.93,0,12,0,1,0,0,2,738.23,29200,65535,192.168.12.164,10.0.3.220,BENIGN
80,6,2017-07-06 00:20:03.892469,576,246,1,14133,0,57.45,26.1,0.13,0.01,24516545.1,428472.71,2.33,1.94,0,97,57.22,37.43,315,6,0,0,3,1,0,57.22,29200,26883,192.168.9.184,10.0.4.123,DDoS
53,6,2017-07-06 05:18:18.134921,1,9,9,0,0,0.0,0.0,0.0,0.0,0.0,18000000.0,0.06,0.08,0,40,0.0,6.86,2,21,0,1,0,1,1,0.0,512,65535,192.168.18.216,10.0.1.190,BENIGN
443,6,2017-07-05 19:54:31.976614,106119,134,3,24353,169,181.74,90.5,56.18,11.29,231073.19,1291.0,774.59,797.6,56,222,178.99,63.22,4,49,1,60,1,0,0,178.99,29200,-1,192.168.12.113,10.0.2.235,DoS
